50611, 110, 41.982525
50612, 103, 60.147633
50613, 104, 61.08622
50614, 119, 19.50455
50615, 102, 134.45439
50616, 116, 137.31036
50617, 105, 132.8628
50618, 113, 11.000758
50619, 118, 69.51583
50620, 117, 113.44136
50621, 110, 124.197464
50622, 113, 103.78482
50623, 104, 90.98604
50624, 114, 12.149111
50625, 104, 139.68524
50626, 113, 146.70929
50627, 101, 128.06343
50628, 100, 124.236115
50629, 116, 50.068367
50630, 119, 3.3160596
50631, 110, 108.98819
50632, 113, 100.01215
50633, 103, 8.061621
50634, 109, 128.75484
50635, 109, 34.552975
50636, 106, 110.35066
50637, 118, 148.50105
50638, 100, 76.47338
50639, 119, 69.39694
50640, 116, 15.557331
50641, 110, 64.69144
50642, 106, 62.850075
50643, 105, 135.81664
50644, 119, 105.7527
50645, 108, 22.98301
50646, 118, 100.386604
50647, 116, 141.03957
50648, 118, 144.73471
50649, 101, 60.687904
50650, 111, 1.0312021
50651, 110, 104.48029
50652, 106, 118.11393
50653, 107, 35.945248
50654, 105, 64.81258
50655, 100, 58.713196
50656, 111, 116.135925
50657, 113, 145.64322
50658, 101, 10.265001
50659, 108, 104.74226
50660, 105, 65.842804
50661, 110, 94.091835
50662, 116, 128.16713
50663, 112, 131.51796
50664, 116, 141.74846
50665, 110, 21.836964
50666, 113, 79.04722
50667, 116, 44.539967
50668, 100, 49.181664
50669, 107, 29.855267
50670, 105, 49.568573
50671, 119, 95.98005
50672, 102, 37.08999
50673, 103, 8.178655
50674, 109, 72.95432
50675, 101, 17.098778
50676, 114, 127.58809
50677, 111, 71.9332
50678, 117, 4.5161514
50679, 106, 21.660894
50680, 112, 44.256832
50681, 117, 76.154076
50682, 109, 116.47182
50683, 103, 52.01473
50684, 101, 101.36476
50685, 114, 94.74924
50686, 107, 28.517988
50687, 117, 128.62022
50688, 109, 64.99734
50689, 101, 114.993576
50690, 110, 93.18766
50691, 113, 121.15638
50692, 103, 63.923317
50693, 102, 57.37584
50694, 116, 73.051285
50695, 116, 65.0065
50696, 116, 148.30911
50697, 105, 91.00362
50698, 112, 18.912292
50699, 117, 87.83408
50700, 105, 4.516858
50701, 112, 39.96782
50702, 106, 124.21538
50703, 100, 47.40663
50704, 107, 1.9996494
50705, 102, 46.406937
50706, 103, 21.064505
50707, 109, 131.50485
50708, 112, 79.987404
50709, 100, 149.31947
50710, 114, 56.92582
50711, 119, 19.356241
50712, 111, 62.8907
50713, 107, 148.51839
50714, 118, 133.71538
50715, 114, 64.15901
50716, 115, 98.84619
50717, 100, 60.59984
50718, 119, 31.87327
50719, 115, 141.54291
50720, 106, 117.99995
50721, 111, 19.30832
50722, 109, 87.56895
50723, 116, 148.99602
50724, 109, 71.23894
50725, 115, 83.85665
50726, 109, 34.813507
50727, 116, 3.4505992
50728, 113, 139.83757
50729, 116, 66.141846
50730, 103, 34.405537
50731, 104, 55.146297
50732, 100, 2.2050261
50733, 103, 25.333427
50734, 111, 51.996105
50735, 113, 4.731613
50736, 103, 34.318344
50737, 111, 147.62021
50738, 113, 136.32843
50739, 106, 92.512215
50740, 111, 143.96841
50741, 115, 87.14073
50742, 104, 67.294075
50743, 105, 28.861956
50744, 102, 114.391975
50745, 115, 64.33467
50746, 100, 20.372387
50747, 102, 92.784065
50748, 113, 109.08668
50749, 115, 140.83191
50750, 116, 104.903244
50751, 107, 40.018673
50752, 109, 9.503201
50753, 118, 88.90331
50754, 115, 42.840546
50755, 116, 19.874678
50756, 112, 42.275475
50757, 105, 74.39392
50758, 100, 20.752653
50759, 107, 129.18047
50760, 112, 101.76121
50761, 114, 72.20473
50762, 107, 8.865282
50763, 108, 37.759842
50764, 106, 51.042706
50765, 105, 121.55698
50766, 101, 143.32224
50767, 109, 59.107677
50768, 108, 143.9722
50769, 113, 140.14082
50770, 113, 56.68316
50771, 114, 24.422274
50772, 106, 33.015472
50773, 104, 71.90267
50774, 119, 79.09681
50775, 102, 134.48021
50776, 100, 67.52473
50777, 117, 118.0842
50778, 100, 96.28943
