44570, 100, 46.858944
44571, 117, 3.2969623
44572, 117, 16.704136
44573, 104, 120.77542
44574, 111, 148.67775
44575, 104, 108.90601
44576, 102, 82.9253
44577, 117, 25.82126
44578, 103, 85.38014
44579, 114, 53.16184
44580, 104, 122.74424
44581, 111, 129.2008
44582, 101, 20.664713
44583, 118, 27.439722
44584, 104, 77.87543
44585, 106, 36.977665
44586, 114, 16.811415
44587, 101, 127.07738
44588, 118, 23.398956
44589, 119, 75.64688
44590, 107, 45.11903
44591, 106, 93.61066
44592, 119, 85.30037
44593, 117, 106.151955
44594, 113, 145.43138
44595, 116, 97.28299
44596, 109, 43.65464
44597, 106, 128.58853
44598, 103, 131.16861
44599, 100, 43.539433
44600, 116, 93.5706
44601, 100, 121.45315
44602, 113, 139.49272
44603, 102, 91.247734
44604, 102, 117.27891
44605, 111, 82.04148
44606, 114, 127.31477
44607, 113, 137.21947
44608, 112, 7.790592
44609, 107, 122.122284
44610, 102, 86.95052
44611, 111, 51.77401
44612, 101, 123.35735
44613, 102, 113.60752
44614, 102, 103.95787
44615, 106, 149.9964
44616, 116, 80.324394
44617, 117, 77.07883
44618, 119, 73.94677
44619, 109, 13.147044
44620, 112, 132.615
44621, 101, 9.010855
44622, 111, 148.65575
44623, 119, 4.4751587
44624, 115, 137.37025
44625, 114, 132.36002
44626, 113, 83.74838
44627, 103, 39.8246
44628, 100, 20.261595
44629, 117, 0.31557083
44630, 111, 67.96672
44631, 111, 69.96699
44632, 114, 133.11325
44633, 110, 72.67003
44634, 100, 68.179695
44635, 117, 64.62132
44636, 106, 124.89968
44637, 101, 38.714664
44638, 111, 3.0052006
44639, 105, 12.057352
44640, 119, 7.476702
44641, 113, 100.392044
44642, 111, 46.86732
44643, 100, 26.326883
44644, 114, 50.605114
44645, 111, 142.12881
44646, 114, 122.849045
44647, 111, 87.41584
44648, 118, 127.697464
44649, 100, 55.36302
44650, 119, 35.148937
44651, 116, 80.02786
44652, 105, 139.24466
44653, 112, 79.94657
44654, 111, 96.87799
44655, 110, 66.06492
44656, 110, 124.92788
44657, 113, 123.30859
44658, 102, 101.11048
44659, 102, 3.0099125
44660, 106, 57.28947
44661, 117, 26.254436
44662, 106, 69.76791
44663, 106, 59.956436
44664, 117, 140.50757
44665, 112, 103.399124
44666, 118, 28.377825
44667, 111, 54.197468
44668, 109, 111.252106
44669, 107, 113.169785
44670, 111, 72.10879
44671, 101, 95.47016
44672, 105, 83.31954
44673, 101, 50.833332
44674, 111, 49.973633
44675, 105, 43.96307
44676, 103, 109.764275
44677, 104, 136.17863
44678, 108, 141.20744
44679, 106, 68.11458
44680, 113, 91.468895
44681, 106, 38.811146
44682, 117, 70.12206
44683, 109, 136.7162
44684, 105, 108.67516
44685, 112, 51.31409
44686, 110, 9.667531
44687, 115, 74.95055
44688, 109, 109.77561
44689, 117, 42.22778
44690, 115, 112.88937
44691, 114, 14.583662
44692, 105, 139.78534
44693, 112, 134.27917
44694, 117, 49.756462
44695, 113, 79.88108
44696, 113, 18.294292
44697, 117, 126.280304
44698, 108, 0.41158497
44699, 103, 113.24858
44700, 109, 33.012943
44701, 118, 72.68047
44702, 119, 108.15818
44703, 114, 140.4187
44704, 114, 55.481735
44705, 102, 88.67402
44706, 103, 95.4404
44707, 113, 69.68419
44708, 112, 30.161037
44709, 114, 138.71715
44710, 109, 79.87137
44711, 107, 144.64107
44712, 100, 50.119347
44713, 106, 48.881622
44714, 116, 77.60227
44715, 109, 68.582726
44716, 118, 113.18046
44717, 114, 74.69891
44718, 102, 135.20526
44719, 119, 6.347376
44720, 100, 16.664394
44721, 116, 71.16947
44722, 118, 128.66714
44723, 119, 82.84785
44724, 119, 94.206894
44725, 109, 72.71878
44726, 115, 77.86605
44727, 111, 15.287921
44728, 107, 20.79971
44729, 115, 52.882843
44730, 107, 94.55578
44731, 104, 141.3974
44732, 104, 18.039974
44733, 116, 75.91843
44734, 109, 8.048638
44735, 114, 117.85367
44736, 117, 126.81771
44737, 111, 132.53262
44738, 119, 5.2169056
44739, 100, 10.089353
44740, 102, 95.3229
44741, 103, 115.7191
44742, 112, 42.72395
44743, 119, 92.75167
44744, 118, 16.454548
44745, 117, 92.052956
44746, 103, 66.80054
44747, 103, 138.22926
44748, 112, 112.69087
44749, 104, 71.94139
44750, 112, 118.476
44751, 118, 44.516953
44752, 106, 102.70984
44753, 102, 70.92325
44754, 108, 74.14253
44755, 115, 7.030946
44756, 111, 111.55014
44757, 114, 120.96152
44758, 104, 66.84337
44759, 101, 128.42073
44760, 115, 25.834135
44761, 107, 13.935971
44762, 111, 140.44046
44763, 119, 56.092922
44764, 103, 10.319969
44765, 107, 97.0403
44766, 119, 65.115906
44767, 107, 37.61983
44768, 112, 117.98209
44769, 114, 3.8440795
44770, 113, 138.00569
44771, 101, 28.630526
44772, 116, 131.67778
44773, 109, 76.13241
44774, 104, 50.016098
44775, 107, 127.91993
44776, 101, 88.98235
44777, 107, 3.0515313
44778, 105, 102.9977
44779, 119, 58.00116
44780, 109, 13.963545
44781, 105, 49.045586
44782, 103, 61.540237
44783, 109, 103.19173
44784, 110, 51.380306
44785, 107, 118.05203
44786, 101, 113.94319
44787, 105, 132.529
44788, 102, 39.78889
44789, 112, 26.888422
44790, 116, 123.342804
44791, 117, 20.542198
44792, 116, 52.566727
44793, 107, 53.932785
44794, 109, 78.555695
44795, 119, 74.295845
44796, 100, 132.89194
44797, 109, 2.9512792
44798, 111, 112.88041
44799, 118, 94.85096
44800, 103, 92.86795
44801, 106, 42.673534
44802, 111, 146.85811
44803, 101, 117.06722
44804, 118, 50.03044
44805, 101, 102.66732
44806, 117, 77.92572
44807, 114, 88.93769
44808, 117, 89.21889
44809, 113, 62.804398
44810, 116, 134.52646
44811, 108, 142.23451
44812, 100, 6.1677036
44813, 100, 103.92571
44814, 100, 139.43553
44815, 103, 61.62587
44816, 114, 3.5251558
44817, 106, 21.441051
44818, 117, 2.436912
44819, 115, 53.615032
44820, 107, 103.44376
44821, 110, 52.35181
44822, 100, 98.29427
44823, 117, 98.764435
44824, 118, 8.071142
44825, 104, 20.251375
44826, 101, 144.35735
44827, 119, 77.83607
44828, 104, 141.93411
44829, 103, 32.613857
44830, 101, 99.60447
44831, 113, 133.83649
44832, 111, 75.97687
44833, 111, 63.686077
44834, 105, 108.32858
44835, 118, 31.62666
44836, 117, 147.19128
44837, 107, 104.22798
44838, 109, 29.28569
44839, 115, 63.445946
44840, 110, 118.52559
44841, 118, 4.9820957
44842, 101, 90.65438
44843, 104, 112.215385
44844, 107, 7.7079
44845, 101, 84.0869
44846, 108, 129.64148
44847, 107, 12.127098
44848, 115, 49.5978
44849, 111, 52.905922
44850, 111, 112.532425
44851, 101, 105.77692
